"SUBNATION_NAME","NAME_CATEGORY_DESC","ELCODE","FAMILY","SNAME","SCOMNAME","GNAME","GCOMNAME","S_RANK","N_RANK","G_RANK","ORIGIN_DESC","CURR_PRESENCE_ABSENCE_DESC","EO_TRACK_STATUS_DESC","Scientific Name","English Name","BirdNET"
"Alberta","Vertebrate Animal","ABPAE35020","Tyrannidae","Sayornis phoebe","Eastern Phoebe","Sayornis phoebe","Eastern Phoebe","S4B","N5B,N5M","G5","Native","Present","Do not track","Sayornis phoebe","Eastern Phoebe","Sayornis phoebe_Eastern Phoebe"
"Alberta","Vertebrate Animal","ABPAZ01020","Sittidae","Sitta carolinensis","White-breasted Nuthatch","Sitta carolinensis","White-breasted Nuthatch","S4","N5","G5","Native","Present","Do not track","Sitta carolinensis","White-breasted Nuthatch","Sitta carolinensis_White-breasted Nuthatch"
"Alberta","Vertebrate Animal","ABPAW01040","Paridae","Poecile gambeli","Mountain Chickadee","Poecile gambeli","Mountain Chickadee","S5","N5","G5","Native","Present","Do not track","Poecile gambeli","Mountain Chickadee","Poecile gambeli_Mountain Chickadee"
"Alberta","Vertebrate Animal","AAABF02010","Scaphiopodidae","Spea bombifrons","Plains Spadefoot","Spea bombifrons","Plains Spadefoot","S3","N3N4","G5","Native","Present","Track all extant and selected historical EOs","Spea bombifrons","Plains Spadefoot","Spea bombifrons_Plains Spadefoot"
"Alberta","Vertebrate Animal","ABNNB02040","Charadriidae","Pluvialis fulva","Pacific Golden-Plover","Pluvialis fulva","Pacific Golden-Plover","SNA","N4M","G5","Native","Unknown/Undetermined","Do not track","Pluvialis fulva","Pacific Golden Plover","Pluvialis fulva_Pacific Golden Plover"
"Alberta","Vertebrate Animal","ABNJB11060","Anatidae","Aythya marila","Greater Scaup","Aythya marila","Greater Scaup","SUB,S5M","N5B,N5N,N5M","G5","Native","Present","Do not track","Aythya marila","Greater Scaup","Aythya marila_Greater Scaup"
"Alberta","Vertebrate Animal","ABPAE33090","Tyrannidae","Empidonax oberholseri","Dusky Flycatcher","Empidonax oberholseri","Dusky Flycatcher","S5B","N5B,N5M","G5","Native","Present","Do not track","Empidonax oberholseri","Dusky Flycatcher","Empidonax oberholseri_Dusky Flycatcher"
"Alberta","Vertebrate Animal","ABPAE33100","Tyrannidae","Empidonax wrightii","Gray Flycatcher","Empidonax wrightii","Gray Flycatcher","SNA","N3B,NUM","G5","Native","Unknown/Undetermined","Do not track","Empidonax wrightii","Grey Flycatcher","Empidonax wrightii_Grey Flycatcher"
"Alberta","Vertebrate Animal","ABPAE33070","Tyrannidae","Empidonax minimus","Least Flycatcher","Empidonax minimus","Least Flycatcher","S4S5B","N5B,N5M","G5","Native","Present","Track on a watch list only","Empidonax minimus","Least Flycatcher","Empidonax minimus_Least Flycatcher"
"Alberta","Vertebrate Animal","ABNNN05010","Alcidae","Cepphus grylle","Black Guillemot","Cepphus grylle","Black Guillemot","SNA","N5B,N5N,N5M","G5","Native","Unknown/Undetermined","Do not track","Cepphus grylle","Black Guillemot","Cepphus grylle_Black Guillemot"
"Alberta","Vertebrate Animal","ABNTA02020","Caprimulgidae","Chordeiles minor","Common Nighthawk","Chordeiles minor","Common Nighthawk","S3S4B","N4B,N3M","G5","Native","Present","Track on a watch list only","Chordeiles minor","Common Nighthawk","Chordeiles minor_Common Nighthawk"
"Alberta","Vertebrate Animal","ABPBK06010","Mimidae","Toxostoma rufum","Brown Thrasher","Toxostoma rufum","Brown Thrasher","S4B","N5B,NUN,N5M","G5","Native","Present","Do not track","Toxostoma rufum","Brown Thrasher","Toxostoma rufum_Brown Thrasher"
"Alberta","Vertebrate Animal","ABNCA03010","Podicipedidae","Podiceps auritus","Horned Grebe","Podiceps auritus","Horned Grebe","S4B","N5B,N5N,N5M","G5","Native","Present","Do not track","Podiceps auritus","Slavonian Grebe","Podiceps auritus_Slavonian Grebe"
"Alberta","Vertebrate Animal","ABNUA01010","Apodidae","Cypseloides niger","Black Swift","Cypseloides niger","Black Swift","S2B","N2N3B,N2N3M","G4","Native","Present","Track all extant and selected historical EOs","Cypseloides niger","Black Swift","Cypseloides niger_Black Swift"
"Alberta","Vertebrate Animal","ABNBA01010","Gaviidae","Gavia stellata","Red-throated Loon","Gavia stellata","Red-throated Loon","SUB","N5B,N5N,N5M","G5","Native","Present","Track all extant and selected historical EOs","Gavia stellata","Red-throated Diver","Gavia stellata_Red-throated Diver"
"Alberta","Vertebrate Animal","ABNJB01010","Anatidae","Dendrocygna bicolor","Fulvous Whistling-Duck","Dendrocygna bicolor","Fulvous Whistling-Duck","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Dendrocygna bicolor","Fulvous Whistling-Duck","Dendrocygna bicolor_Fulvous Whistling-Duck"
"Alberta","Vertebrate Animal","ABPBH01010","Cinclidae","Cinclus mexicanus","American Dipper","Cinclus mexicanus","American Dipper","S5","N5B,N5N,NNRM","G5","Native","Present","Do not track","Cinclus mexicanus","American Dipper","Cinclus mexicanus_American Dipper"
"Alberta","Vertebrate Animal","ABPAE33030","Tyrannidae","Empidonax alnorum","Alder Flycatcher","Empidonax alnorum","Alder Flycatcher","S4S5B","N5B,N5M","G5","Native","Present","Do not track","Empidonax alnorum","Alder Flycatcher","Empidonax alnorum_Alder Flycatcher"
"Alberta","Vertebrate Animal","ABNUC45010","Trochilidae","Archilochus colubris","Ruby-throated Hummingbird","Archilochus colubris","Ruby-throated Hummingbird","S5B","N5B,N5M","G5","Native","Present","Do not track","Archilochus colubris","Ruby-throated Hummingbird","Archilochus colubris_Ruby-throated Hummingbird"
"Alberta","Vertebrate Animal","ABPBX61040","Cardinalidae","Pheucticus melanocephalus","Black-headed Grosbeak","Pheucticus melanocephalus","Black-headed Grosbeak","S3B","N5B,N4N5M","G5","Native","Present","Track on a watch list only","Pheucticus melanocephalus","Black-headed Grosbeak","Pheucticus melanocephalus_Black-headed Grosbeak"
"Alberta","Vertebrate Animal","ABNNF11100","Scolopacidae","Calidris minutilla","Least Sandpiper","Calidris minutilla","Least Sandpiper","SUM","N5B,N1N2N,N5M","G5","Native","Present","Do not track","Calidris minutilla","Least Sandpiper","Calidris minutilla_Least Sandpiper"
"Alberta","Vertebrate Animal","ABPBXB7030","Icteridae","Molothrus ater","Brown-headed Cowbird","Molothrus ater","Brown-headed Cowbird","S5B","N5B,NUN,N5M","G5","Native","Present","Do not track","Molothrus ater","Brown-headed Cowbird","Molothrus ater_Brown-headed Cowbird"
"Alberta","Vertebrate Animal","ABNNB02030","Charadriidae","Pluvialis dominica","American Golden-Plover","Pluvialis dominica","American Golden-Plover","S1B,S4M","N4N5B,N5M","G5","Native","Present","Track all extant and selected historical EOs","Pluvialis dominica","American Golden Plover","Pluvialis dominica_American Golden Plover"
"Alberta","Vertebrate Animal","ABNGA06040","Ardeidae","Egretta caerulea","Little Blue Heron","Egretta caerulea","Little Blue Heron","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Egretta caerulea","Little Blue Heron","Egretta caerulea_Little Blue Heron"
"Alberta","Vertebrate Animal","ABPBJ15030","Turdidae","Sialia currucoides","Mountain Bluebird","Sialia currucoides","Mountain Bluebird","S4B","N4N5B,N4N5M","G5","Native","Present","Do not track","Sialia currucoides","Mountain Bluebird","Sialia currucoides_Mountain Bluebird"
"Alberta","Vertebrate Animal","ABNJB09010","Anatidae","Aix sponsa","Wood Duck","Aix sponsa","Wood Duck","SUB","N5B,N4N5N,N5M","G5","Unknown/Undetermined","Present","Track on a watch list only","Aix sponsa","Wood Duck","Aix sponsa_Wood Duck"
"Alberta","Vertebrate Animal","ABNJB10010","Anatidae","Anas crecca","Green-winged Teal","Anas crecca","Green-winged Teal","S5B","N5B,N5N,N5M","G5","Native","Present","Track on a watch list only","Anas crecca","Eurasian/Green-winged Teal","Anas crecca_Eurasian/Green-winged Teal"
"Alberta","Vertebrate Animal","ABNGA08010","Ardeidae","Butorides virescens","Green Heron","Butorides virescens","Green Heron","SNA","N4N5B,N3N4N,N4N5M","G5","Native","Unknown/Undetermined","Do not track","Butorides virescens","Green Heron","Butorides virescens_Green Heron"
"Alberta","Vertebrate Animal","ABNSB12040","Strigidae","Strix nebulosa","Great Gray Owl","Strix nebulosa","Great Gray Owl","S5","N5B,N5N,NNRM","G5","Native","Present","Do not track","Strix nebulosa","Great Grey Owl","Strix nebulosa_Great Grey Owl"
"Alberta","Vertebrate Animal","ABNNM03110","Laridae","Larus californicus","California Gull","Larus californicus","California Gull","S5B","N5B,NUN,N5M","G5","Native","Present","Do not track","Larus californicus","California Gull","Larus californicus_California Gull"
"Alberta","Vertebrate Animal","ABPAV08010","Corvidae","Nucifraga columbiana","Clark's Nutcracker","Nucifraga columbiana","Clark's Nutcracker","S4","N5","G5","Native","Present","Do not track","Nucifraga columbiana","Clark's Nutcracker","Nucifraga columbiana_Clark's Nutcracker"
"Alberta","Vertebrate Animal","ABNJB12020","Anatidae","Somateria spectabilis","King Eider","Somateria spectabilis","King Eider","SNA","NUB,NUN,NUM","G5","Native","Unknown/Undetermined","Do not track","Somateria spectabilis","King Eider","Somateria spectabilis_King Eider"
"Alberta","Vertebrate Animal","ABPBX96010","Passerellidae","Chondestes grammacus","Lark Sparrow","Chondestes grammacus","Lark Sparrow","S3B","N5B,N5M","G5","Native","Present","Track on a watch list only","Chondestes grammacus","Lark Sparrow","Chondestes grammacus_Lark Sparrow"
"Alberta","Vertebrate Animal","ABPBX45050","Cardinalidae","Piranga ludoviciana","Western Tanager","Piranga ludoviciana","Western Tanager","S4B","N5B,N5M","G5","Native","Present","Track on a watch list only","Piranga ludoviciana","Western Tanager","Piranga ludoviciana_Western Tanager"
"Alberta","Vertebrate Animal","ABNKC19110","Accipitridae","Buteo jamaicensis","Red-tailed Hawk","Buteo jamaicensis","Red-tailed Hawk","S5B,SUN","N5B,N5N,N5M","G5","Native","Present","Do not track","Buteo jamaicensis","Red-tailed Hawk","Buteo jamaicensis_Red-tailed Hawk"
"Alberta","Vertebrate Animal","ABPBXA6020","Calcariidae","Calcarius lapponicus","Lapland Longspur","Calcarius lapponicus","Lapland Longspur","SUN,S5M","N5B,N5N,N5M","G5","Native","Present","Do not track","Calcarius lapponicus","Lapland Bunting","Calcarius lapponicus_Lapland Bunting"
"Alberta","Vertebrate Animal","ABNJB21020","Anatidae","Mergus serrator","Red-breasted Merganser","Mergus serrator","Red-breasted Merganser","SUB","N5B,N5N,N5M","G5","Native","Present","Track all extant and selected historical EOs","Mergus serrator","Red-breasted Merganser","Mergus serrator_Red-breasted Merganser"
"Alberta","Vertebrate Animal","ABNMK01030","Gruidae","Grus americana","Whooping Crane","Grus americana","Whooping Crane","S1B","N1B","G1","Native","Present","Track all extant and selected historical EOs","Grus americana","Whooping Crane","Grus americana_Whooping Crane"
"Alberta","Vertebrate Animal","ABNYF05040","Picidae","Sphyrapicus nuchalis","Red-naped Sapsucker","Sphyrapicus nuchalis","Red-naped Sapsucker","S4B","N5B,N4M","G5","Native","Present","Do not track","Sphyrapicus nuchalis","Red-naped Sapsucker","Sphyrapicus nuchalis_Red-naped Sapsucker"
"Alberta","Vertebrate Animal","ABNNB03070","Charadriidae","Charadrius melodus","Piping Plover","Charadrius melodus","Piping Plover","S2B","N3B,N3M","G3","Native","Present","Do not track","Charadrius melodus","Piping Plover","Charadrius melodus_Piping Plover"
"Alberta","Vertebrate Animal","ABNNM08080","Laridae","Sterna paradisaea","Arctic Tern","Sterna paradisaea","Arctic Tern","SUB","N5B,N5M","G5","Native","Present","Track all extant and selected historical EOs","Sterna paradisaea","Arctic Tern","Sterna paradisaea_Arctic Tern"
"Alberta","Vertebrate Animal","ABPBY09020","Fringillidae","Coccothraustes vespertinus","Evening Grosbeak","Coccothraustes vespertinus","Evening Grosbeak","S4?","N4B,N4N,NUM","G5","Native","Present","Do not track","Coccothraustes vespertinus","Evening Grosbeak","Coccothraustes vespertinus_Evening Grosbeak"
"Alberta","Vertebrate Animal","ABNNF16010","Scolopacidae","Limnodromus griseus","Short-billed Dowitcher","Limnodromus griseus","Short-billed Dowitcher","SUB,S4M","NUB,N5M","G5","Native","Present","Track all extant and selected historical EOs","Limnodromus griseus","Short-billed Dowitcher","Limnodromus griseus_Short-billed Dowitcher"
"Alberta","Vertebrate Animal","ABNNF20020","Scolopacidae","Phalaropus lobatus","Red-necked Phalarope","Phalaropus lobatus","Red-necked Phalarope","SUB","N4N5B,N3N4N,N4N5M","G4G5","Native","Present","Track on a watch list only","Phalaropus lobatus","Red-necked Phalarope","Phalaropus lobatus_Red-necked Phalarope"
"Alberta","Vertebrate Animal","ABPAE43070","Tyrannidae","Myiarchus crinitus","Great-crested Flycatcher","Myiarchus crinitus","Great Crested Flycatcher","S3B","N5B,N5M","G5","Native","Present","Track on a watch list only","Myiarchus crinitus","Great Crested Flycatcher","Myiarchus crinitus_Great Crested Flycatcher"
"Alberta","Vertebrate Animal","ABPAU03040","Hirundinidae","Tachycineta thalassina","Violet-green Swallow","Tachycineta thalassina","Violet-green Swallow","S3S4B","N5B,N5M","G5","Native","Present","Do not track","Tachycineta thalassina","Violet-green Swallow","Tachycineta thalassina_Violet-green Swallow"
"Alberta","Vertebrate Animal","ABPBX12010","Parulidae","Geothlypis trichas","Common Yellowthroat","Geothlypis trichas","Common Yellowthroat","S5B","N5B,N5M","G5","Native","Present","Do not track","Geothlypis trichas","Common Yellowthroat","Geothlypis trichas_Common Yellowthroat"
"Alberta","Vertebrate Animal","ABNNF11170","Scolopacidae","Calidris alpina","Dunlin","Calidris alpina","Dunlin","S4M","N4N5B,N4N,N5M","G5","Native","Present","Do not track","Calidris alpina","Dunlin","Calidris alpina_Dunlin"
"Alberta","Vertebrate Animal","ABPAZ01030","Sittidae","Sitta pygmaea","Pygmy Nuthatch","Sitta pygmaea","Pygmy Nuthatch","SNA","N4N5","G5","Native","Unknown/Undetermined","Do not track","Sitta pygmaea","Pygmy Nuthatch","Sitta pygmaea_Pygmy Nuthatch"
"Alberta","Vertebrate Animal","ABPAV09010","Corvidae","Pica hudsonia","Black-billed Magpie","Pica hudsonia","Black-billed Magpie","S5","N5","G5","Native","Present","Do not track","Pica hudsonia","Black-billed Magpie","Pica hudsonia_Black-billed Magpie"
"Alberta","Vertebrate Animal","ABPAV10170","Corvidae","Corvus brachyrhynchos","American Crow","Corvus brachyrhynchos","American Crow","S5B,SUN","N5B,N5N,N5M","G5","Native","Present","Do not track","Corvus brachyrhynchos","American Crow","Corvus brachyrhynchos_American Crow"
"Alberta","Vertebrate Animal","ABPBXA4040","Passerellidae","Zonotrichia leucophrys","White-crowned Sparrow","Zonotrichia leucophrys","White-crowned Sparrow","S4B,SUN","N5B,N5N,N5M","G5","Native","Present","Do not track","Zonotrichia leucophrys","White-crowned Sparrow","Zonotrichia leucophrys_White-crowned Sparrow"
"Alberta","Vertebrate Animal","ABNJB11050","Anatidae","Aythya fuligula","Tufted Duck","Aythya fuligula","Tufted Duck","SNA","N1N,NUM","G5","Native","Unknown/Undetermined","Do not track","Aythya fuligula","Tufted Duck","Aythya fuligula_Tufted Duck"
"Alberta","Vertebrate Animal","ABPAV01010","Corvidae","Perisoreus canadensis","Gray Jay","Perisoreus canadensis","Canada Jay","S5","N5B,N5N,NUM","G5","Native","Present","Do not track","Perisoreus canadensis","Canada Jay","Perisoreus canadensis_Canada Jay"
"Alberta","Vertebrate Animal","ABNLC01010","Phasianidae","Perdix perdix","Gray Partridge","Perdix perdix","Gray Partridge","SNA","NNA","G5","Exotic","Present","Do not track","Perdix perdix","Grey Partridge","Perdix perdix_Grey Partridge"
"Alberta","Vertebrate Animal","ABPBXA3030","Passerellidae","Melospiza georgiana","Swamp Sparrow","Melospiza georgiana","Swamp Sparrow","S5B,SUN","N5B,NUN,N5M","G5","Native","Present","Do not track","Melospiza georgiana","Swamp Sparrow","Melospiza georgiana_Swamp Sparrow"
"Alberta","Vertebrate Animal","ABPBT01010","Sturnidae","Sturnus vulgaris","European Starling","Sturnus vulgaris","European Starling","SNA","NNA","G5","Exotic","Present","Do not track","Sturnus vulgaris","Common Starling","Sturnus vulgaris_Common Starling"
"Alberta","Vertebrate Animal","ABNJB02010","Anatidae","Cygnus columbianus","Tundra Swan","Cygnus columbianus","Tundra Swan","S5M","N5B,N3N","G5","Native","Present","Do not track","Cygnus columbianus","Bewick's Swan","Cygnus columbianus_Bewick's Swan"
"Alberta","Vertebrate Animal","ABNSA01010","Tytonidae","Tyto alba","Barn Owl","Tyto alba","Barn Owl","SNA","N2B,N1N,NUM","G5","Native","Unknown/Undetermined","Do not track","Tyto alba","Barn Owl","Tyto alba_Barn Owl"
"Alberta","Vertebrate Animal","ABPBXB5010","Icteridae","Euphagus carolinus","Rusty Blackbird","Euphagus carolinus","Rusty Blackbird","S3S4B,SUN","N4B,NUN,N4M","G4","Native","Present","Track all extant and selected historical EOs","Euphagus carolinus","Rusty Blackbird","Euphagus carolinus_Rusty Blackbird"
"Alberta","Vertebrate Animal","ABPBX45040","Cardinalidae","Piranga olivacea","Scarlet Tanager","Piranga olivacea","Scarlet Tanager","SNA","N5B,N4N5M","G5","Native","Unknown/Undetermined","Do not track","Piranga olivacea","Scarlet Tanager","Piranga olivacea_Scarlet Tanager"
"Alberta","Vertebrate Animal","ABPBJ15020","Turdidae","Sialia mexicana","Western Bluebird","Sialia mexicana","Western Bluebird","S2B","N4B,N2N3N,N4M","G5","Native","Present","Track all extant and selected historical EOs","Sialia mexicana","Western Bluebird","Sialia mexicana_Western Bluebird"
"Alberta","Vertebrate Animal","ABNBA01040","Gaviidae","Gavia adamsii","Yellow-billed Loon","Gavia adamsii","Yellow-billed Loon","SNA","N4N5B,N2N3N,N4N5M","G4","Native","Unknown/Undetermined","Do not track","Gavia adamsii","White-billed Diver","Gavia adamsii_White-billed Diver"
"Alberta","Vertebrate Animal","ABNYF07090","Picidae","Picoides arcticus","Black-backed Woodpecker","Picoides arcticus","Black-backed Woodpecker","S4","N5","G5","Native","Present","Track on a watch list only","Picoides arcticus","Black-backed Woodpecker","Picoides arcticus_Black-backed Woodpecker"
"Alberta","Vertebrate Animal","ABPAT02010","Alaudidae","Eremophila alpestris","Horned Lark","Eremophila alpestris","Horned Lark","S4B,S2N","N5B,N5N,N5M","G5","Native","Present","Do not track","Eremophila alpestris","Shore Lark","Eremophila alpestris_Shore Lark"
"Alberta","Vertebrate Animal","ABNCA04020","Podicipedidae","Aechmophorus clarkii","Clark's Grebe","Aechmophorus clarkii","Clark's Grebe","S4B","N1N2B","G5","Native","Present","Track all extant and selected historical EOs","Aechmophorus clarkii","Clark's Grebe","Aechmophorus clarkii_Clark's Grebe"
"Alberta","Vertebrate Animal","ABNKD06020","Falconidae","Falco sparverius","American Kestrel","Falco sparverius","American Kestrel","S4B","N5B,N1N,N5M","G5","Native","Present","Track on a watch list only","Falco sparverius","American Kestrel","Falco sparverius_American Kestrel"
"Alberta","Vertebrate Animal","ABNGA04040","Ardeidae","Ardea alba","Great Egret","Ardea alba","Great Egret","SNA","N3B,N3M","G5","Native","Present","Do not track","Ardea alba","Great White Egret","Ardea alba_Great White Egret"
"Alberta","Vertebrate Animal","ABNFC01010","Pelecanidae","Pelecanus erythrorhynchos","American White Pelican","Pelecanus erythrorhynchos","American White Pelican","S5B","N5B,N5M","G4","Native","Present","Track on a watch list only","Pelecanus erythrorhynchos","American White Pelican","Pelecanus erythrorhynchos_American White Pelican"
"Alberta","Vertebrate Animal","ABNNM01010","Stercorariidae","Stercorarius pomarinus","Pomarine Jaeger","Stercorarius pomarinus","Pomarine Jaeger","SNA","N5B,N5M","G5","Native","Unknown/Undetermined","Do not track","Stercorarius pomarinus","Pomarine Skua","Stercorarius pomarinus_Pomarine Skua"
"Alberta","Vertebrate Animal","ABNUA03020","Apodidae","Chaetura vauxi","Vaux's Swift","Chaetura vauxi","Vaux's Swift","SNA","N5B,N5M","G5","Native","Unknown/Undetermined","Track on a watch list only","Chaetura vauxi","Vaux's Swift","Chaetura vauxi_Vaux's Swift"
"Alberta","Vertebrate Animal","ABPAW01070","Paridae","Poecile rufescens","Chestnut-backed Chickadee","Poecile rufescens","Chestnut-backed Chickadee","SNA","N5","G5","Native","Unknown/Undetermined","Do not track","Poecile rufescens","Chestnut-backed Chickadee","Poecile rufescens_Chestnut-backed Chickadee"
"Alberta","Vertebrate Animal","ABNLC07010","Phasianidae","Phasianus colchicus","Ring-necked Pheasant","Phasianus colchicus","Ring-necked Pheasant","SNA","NNA","G5","Exotic","Present","Do not track","Phasianus colchicus","Common Pheasant","Phasianus colchicus_Common Pheasant"
"Alberta","Vertebrate Animal","ABNSB13010","Strigidae","Asio otus","Long-eared Owl","Asio otus","Long-eared Owl","S3","N5B,N5N,N5M","G5","Native","Present","Do not track","Asio otus","Long-eared Owl","Asio otus_Long-eared Owl"
"Alberta","Vertebrate Animal","ABNYF05010","Picidae","Sphyrapicus varius","Yellow-bellied Sapsucker","Sphyrapicus varius","Yellow-bellied Sapsucker","S5B","N5B,N5M","G5","Native","Present","Do not track","Sphyrapicus varius","Yellow-bellied Sapsucker","Sphyrapicus varius_Yellow-bellied Sapsucker"
"Alberta","Vertebrate Animal","ABNJB11030","Anatidae","Aythya americana","Redhead","Aythya americana","Redhead","S5B","N5B,N5N,N5M","G5","Native","Present","Do not track","Aythya americana","Redhead","Aythya americana_Redhead"
"Alberta","Vertebrate Animal","ABPAU08010","Hirundinidae","Riparia riparia","Bank Swallow","Riparia riparia","Bank Swallow","S4B","N5B,N5M","G5","Native","Present","Track on a watch list only","Riparia riparia","Sand Martin","Riparia riparia_Sand Martin"
"Alberta","Vertebrate Animal","ABPAE33010","Tyrannidae","Empidonax flaviventris","Yellow-bellied Flycatcher","Empidonax flaviventris","Yellow-bellied Flycatcher","S5B","N5B,N5M","G5","Native","Present","Do not track","Empidonax flaviventris","Yellow-bellied Flycatcher","Empidonax flaviventris_Yellow-bellied Flycatcher"
"Alberta","Vertebrate Animal","ABPBJ19010","Turdidae","Hylocichla mustelina","Wood Thrush","Hylocichla mustelina","Wood Thrush","SNA","N4B,NUM","G4","Native","Unknown/Undetermined","Do not track","Hylocichla mustelina","Wood Thrush","Hylocichla mustelina_Wood Thrush"
"Alberta","Vertebrate Animal","ABPBA01010","Certhiidae","Certhia americana","Brown Creeper","Certhia americana","Brown Creeper","S3S4B,SUN","N5B,N5N,N5M","G5","Native","Present","Track on a watch list only","Certhia americana","Brown Creeper","Certhia americana_Brown Creeper"
"Alberta","Vertebrate Animal","ABPBX94020","Passerellidae","Spizella passerina","Chipping Sparrow","Spizella passerina","Chipping Sparrow","S5B","N5B,N5M","G5","Native","Present","Do not track","Spizella passerina","Chipping Sparrow","Spizella passerina_Chipping Sparrow"
"Alberta","Vertebrate Animal","ABNNF11020","Scolopacidae","Calidris canutus","Red Knot","Calidris canutus","Red Knot","SUM","N2B,N2M","G4","Native","Present","Do not track","Calidris canutus","Red Knot","Calidris canutus_Red Knot"
"Alberta","Vertebrate Animal","ABNNM03150","Laridae","Larus fuscus","Lesser Black-backed Gull","Larus fuscus","Lesser Black-backed Gull","SNA","NUN,N4N5M","G5","Native","Unknown/Undetermined","Do not track","Larus fuscus","Lesser Black-backed Gull","Larus fuscus_Lesser Black-backed Gull"
"Alberta","Vertebrate Animal","ABPAV02020","Corvidae","Cyanocitta cristata","Blue Jay","Cyanocitta cristata","Blue Jay","S5","N5B,N5N,NNRM","G5","Native","Present","Do not track","Cyanocitta cristata","Blue Jay","Cyanocitta cristata_Blue Jay"
"Alberta","Vertebrate Animal","ABPBJ15010","Turdidae","Sialia sialis","Eastern Bluebird","Sialia sialis","Eastern Bluebird","SUB,SNRM","N5B,N5M","G5","Native","Unknown/Undetermined","Do not track","Sialia sialis","Eastern Bluebird","Sialia sialis_Eastern Bluebird"
"Alberta","Vertebrate Animal","ABNLC03010","Phasianidae","Alectoris chukar","Chukar","Alectoris chukar","Chukar","SNA","NNA","G5","Exotic","Present","Do not track","Alectoris chukar","Chukar","Alectoris chukar_Chukar"
"Alberta","Vertebrate Animal","ABNNF11070","Scolopacidae","Calidris minuta","Little Stint","Calidris minuta","Little Stint","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Calidris minuta","Little Stint","Calidris minuta_Little Stint"
"Alberta","Vertebrate Animal","ABPBW01240","Vireonidae","Vireo olivaceus","Red-eyed Vireo","Vireo olivaceus","Red-eyed Vireo","S5B","N5B,N5N,N5M","G5","Native","Present","Do not track","Vireo olivaceus","Red-eyed Vireo","Vireo olivaceus_Red-eyed Vireo"
"Alberta","Vertebrate Animal","ABPBJ18080","Turdidae","Catharus fuscescens","Veery","Catharus fuscescens","Veery","S4B,SNRM","N5B,N5M","G5","Native","Present","Do not track","Catharus fuscescens","Veery","Catharus fuscescens_Veery"
"Alberta","Vertebrate Animal","ABPBN01010","Bombycillidae","Bombycilla garrulus","Bohemian Waxwing","Bombycilla garrulus","Bohemian Waxwing","S4B,S5N","N5B,N5N,N5M","G5","Native","Present","Do not track","Bombycilla garrulus","Bohemian Waxwing","Bombycilla garrulus_Bohemian Waxwing"
"Alberta","Vertebrate Animal","AMAJA01030","Canidae","Canis lupus","Gray Wolf","Canis lupus","Gray Wolf","S4","N5","G5","Native","Present","Do not track","Canis lupus","Gray Wolf","Canis lupus_Gray Wolf"
"Alberta","Vertebrate Animal","ABPBXB3010","Icteridae","Xanthocephalus xanthocephalus","Yellow-headed Blackbird","Xanthocephalus xanthocephalus","Yellow-headed Blackbird","S5B","N5B,N5M","G5","Native","Present","Do not track","Xanthocephalus xanthocephalus","Yellow-headed Blackbird","Xanthocephalus xanthocephalus_Yellow-headed Blackbird"
"Alberta","Vertebrate Animal","ABPBX06010","Parulidae","Setophaga ruticilla","American Redstart","Setophaga ruticilla","American Redstart","S5B","N5B,N5M","G5","Native","Present","Do not track","Setophaga ruticilla","American Redstart","Setophaga ruticilla_American Redstart"
"Alberta","Vertebrate Animal","ABNND02010","Recurvirostridae","Recurvirostra americana","American Avocet","Recurvirostra americana","American Avocet","S5B","N5B,N5M","G5","Native","Present","Do not track","Recurvirostra americana","American Avocet","Recurvirostra americana_American Avocet"
"Alberta","Vertebrate Animal","ABNNF11140","Scolopacidae","Calidris acuminata","Sharp-tailed Sandpiper","Calidris acuminata","Sharp-tailed Sandpiper","SNA","N4N5M","G5","Native","Unknown/Undetermined","Do not track","Calidris acuminata","Sharp-tailed Sandpiper","Calidris acuminata_Sharp-tailed Sandpiper"
"Alberta","Vertebrate Animal","ABPBXA8010","Calcariidae","Plectrophenax nivalis","Snow Bunting","Plectrophenax nivalis","Snow Bunting","S5N","N5B,N5N,N5M","G5","Native","Present","Do not track","Plectrophenax nivalis","Snow Bunting","Plectrophenax nivalis_Snow Bunting"
"Alberta","Vertebrate Animal","ABNUC47020","Trochilidae","Calypte costae","Costa's Hummingbird","Calypte costae","Costa's Hummingbird","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Calypte costae","Costa's Hummingbird","Calypte costae_Costa's Hummingbird"
"Alberta","Vertebrate Animal","AMAFB07010","Sciuridae","Sciurus carolinensis","Gray Squirrel","Sciurus carolinensis","Eastern Gray Squirrel","SNA","N5","G5","Exotic","Present","Do not track","Sciurus carolinensis","Eastern Gray Squirrel","Sciurus carolinensis_Eastern Gray Squirrel"
"Alberta","Vertebrate Animal","ABNJB11020","Anatidae","Aythya valisineria","Canvasback","Aythya valisineria","Canvasback","S5B,SUN","N5B,N4N5N,N5M","G5","Native","Present","Do not track","Aythya valisineria","Canvasback","Aythya valisineria_Canvasback"
